,row_id,pl_name,pl_discmethod,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,ra_str,ra,dec_str,dec,st_dist,st_disterr1,st_disterr2,st_optmag,st_optband,st_teff,st_tefferr1,st_tefferr2,st_mass,st_masserr1,st_masserr2,st_rad,st_raderr1,st_raderr2
3195,3196,Qatar-1 b,Transit,1,1.820983269202005e-07,2.1e-07,-2.1e-07,20h13m31.60s,303.38167200000004,+65d09m43.3s,65.162041,0.056114132513572765,106.66666670000001,-106.66666670000001,0.6213989637305699,V (Johnson),4972.5,40.0,-40.0,0.20103092783505158,0.07,-0.04,0.78,0.03,-0.01
3196,3197,Qatar-2 b,Transit,1,1.707411226694923e-07,2.6e-07,-2.6e-07,13h50m37.41s,207.655866,-06d48m14.5s,-6.804028,0.03492966167223151,58.33333333,-58.33333333,0.645077720207254,V (Johnson),4645.0,50.0,-50.0,0.18556701030927836,0.02,-0.02,0.78,0.01,-0.01
3197,3198,ROXs 12 b,Imaging,1,0.00019844302133014113,12.16666684,-12.16666684,16h26m27.75s,246.61560899999998,-25d27m24.7s,-25.456865,0.013745190830890253,10.0,-10.0,0.7639896373056995,V (Johnson),3850.0,100.0,-70.0,0.21907216494845363,0.08,-0.08,0.8916666670000001,0.00875,-0.00875
3198,3199,ROXs 42 B b,Imaging,1,0.0003967153016019964,24.33333342,-24.33333342,16h31m15.02s,247.812567,-24d32m43.7s,-24.545471,0.015510563401002025,6.73,-6.733333332999999,0.662521589119171,V (Johnson),3664.285714,93.57142857,-67.85714286,0.2525773195876289,0.07,-0.07,1.003333333,0.0075,-0.0075
3199,3200,RR Cae b,Eclipse Timing Variations,1,0.0005949875818738515,36.5,-36.5,04h21m05.56s,65.27318100000001,-48d39m07.1s,-48.651976,0.008238993784711638,3.46,-3.4666666669999997,0.5610535404145077,V (Johnson),3478.571429,87.14285714,-65.71428571,0.10824742268041239,0.06,-0.06,1.115,0.00625,-0.00625
3200,3201,Ross 458 c,Imaging,1,0.0003967362551639005,29.2000038,-29.2000038,13h00m46.58s,195.19409199999998,+12d22m32.6s,12.375724,0.0009674241684212507,0.19,-0.2,0.45958549222797934,V (Johnson),3292.857143,80.71428571,-63.57142857,0.16494845360824745,0.05,-0.05,1.226666667,0.005,-0.005
3201,3202,SR 12 AB c,Imaging,1,0.00019848492859093583,21.9000076,-21.9000076,16h27m19.51s,246.8313,-24d41m40.4s,-24.694553,0.5004837120842106,0.2425,-0.25,0.6432642487046633,V (Johnson),3107.142857,74.28571429,-61.42857143,0.2216494845360825,0.04,-0.04,1.338333333,0.00375,-0.00375
3202,3203,SWEEPS-11 b,Transit,1,2.3360188098481645e-07,14.6000114,-14.6000114,17h59m02.00s,269.758333,-29d11m53.5s,-29.198194,1.0,0.295,-0.3,0.9834196891191708,V (Johnson),2921.428571,67.85714286,-59.28571429,0.2783505154639176,0.03,-0.03,1.45,0.0025,-0.0025
3203,3204,SWEEPS-4 b,Transit,1,5.62916953569878e-07,7.3000152,-7.3000152,17h58m53.92s,269.724667,-29d11m20.6s,-29.189056,1.0,0.3475,-0.35,0.9300518134715026,V (Johnson),2735.714286,61.42857143,-57.14285714,0.3144329896907217,0.02,-0.02,1.18,0.00125,-0.00125
3204,3205,TRAPPIST-1 b,Transit,3,1.9453996269123266e-07,1.9e-05,-1.9e-05,23h06m29.28s,346.622013,-05d02m28.6s,-5.041274,0.00104627747655291,0.4,-0.4,0.9300518134715026,V (Johnson),2550.0,55.0,-55.0,0.015463917525773198,0.01,-0.01,0.12,0.0,0.0
3205,3206,TRAPPIST-1 c,Transit,3,3.1933448478981455e-07,2.8000000000000003e-05,-2.8000000000000003e-05,23h06m29.28s,346.622013,-05d02m28.6s,-5.041274,0.00104627747655291,0.4,-0.4,0.9300518134715026,V (Johnson),2550.0,55.0,-55.0,0.015463917525773198,0.01,-0.01,0.12,0.0,0.0
3206,3207,TRAPPIST-1 d,Transit,3,2.4809991691838675e-06,0.21001399999999998,-0.21001399999999998,23h06m29.28s,346.622013,-05d02m28.6s,-5.041274,0.00104627747655291,0.4,-0.4,0.9300518134715026,V (Johnson),2550.0,55.0,-55.0,0.015463917525773198,0.01,-0.01,0.12,0.0,0.0
3207,3208,TYC 1422-614-1 b,Radial Velocity,2,2.7165657010150134e-05,0.42,-0.42,10h17m06.67s,154.277798,+19d33m30.5s,19.558472000000002,0.08895006231765172,181.0,-181.0,0.48497409326424873,V (Johnson),4806.0,45.0,-45.0,0.2912371134020619,0.18,-0.18,6.85,1.38,-1.38
3208,3209,TYC 1422-614-1 c,Radial Velocity,2,7.660401378883094e-05,1.2,-1.2,10h17m06.67s,154.277798,+19d33m30.5s,19.558472000000002,0.08895006231765172,181.0,-181.0,0.48497409326424873,V (Johnson),4806.0,45.0,-45.0,0.2912371134020619,0.18,-0.18,6.85,1.38,-1.38
3209,3210,TYC 3667-1280-1 b,Radial Velocity,1,3.6133279503769285e-06,0.005,-0.005,00h51m32.96s,12.887344,+58d25m34.2s,58.42616700000001,0.05623182401824688,37.0,-37.0,0.46683937823834193,V (Johnson),5130.0,24.0,-24.0,0.4768041237113403,0.17,-0.17,6.26,0.86,-0.86
3210,3211,TrES-1 b,Transit,1,4.0265188308535045e-07,0.002500045,-0.002500045,19h04m09.85s,286.041062,+36d37m57.5s,36.632629,0.017275935971113796,24.0,-24.0,0.5652849740932642,V (Johnson),5230.0,50.0,-50.0,0.2216494845360825,0.04,-0.04,0.81,0.02,-0.02
3211,3212,TrES-2 b,Transit,1,3.260146451467916e-07,9e-08,-9e-08,19h07m14.03s,286.808473,+49d18m59.0s,49.316402000000004,0.024690500765583236,11.0,-11.0,0.54720207253886,V (Johnson),5850.0,50.0,-50.0,0.24742268041237117,0.06,-0.06,1.0,0.04,-0.03
3212,3213,TrES-3 b,Transit,1,1.6650404590451564e-07,2.8e-07,-2.8e-07,17h52m07.02s,268.029265,+37d32m46.2s,37.546154,0.026455873335695008,12.0,-12.0,0.5985492227979274,V (Johnson),5650.0,75.0,-57.5,0.23453608247422683,0.05,-0.055,0.83,0.02,-0.055
3213,3214,TrES-4 b,Transit,1,4.744138990455239e-07,4.7e-07,-4.7e-07,17h53m13.04s,268.304354,+37d12m42.7s,37.211849,0.05752643056966218,39.0,-39.0,0.556580310880829,V (Johnson),6295.0,65.0,-65.0,0.36855670103092786,0.05,-0.05,1.81,0.08,-0.08
3214,3215,TrES-5 b,Transit,1,1.9062199825898828e-07,6.14e-06,-6.14e-06,20h20m53.24s,305.22184100000004,+59d26m55.6s,59.448788,0.04199115195267859,11.0,-11.0,0.6667357512953368,V (Johnson),5171.0,36.0,-36.0,0.22680412371134023,0.03,-0.03,0.87,0.01,-0.01
3215,3216,USco CTIO 108 b,Imaging,1,0.0004000891031507669,547.5000031000001,-547.5000031000001,16h05m54.08s,241.47532,-18d18m44.4s,-18.312332,0.0725909431679493,53.25,-53.25,0.6777720207253886,V (Johnson),2700.0,100.0,-100.0,0.010309278350515464,0.02,-0.02,0.71,0.015,-0.015
3216,3217,UZ For b,Eclipse Timing Variations,2,0.000799987584421083,1095.0,-1095.0,03h35m28.64s,53.869338,-25d44m21.8s,-25.739395000000002,0.10319073438322,95.5,-95.5,0.6888082901554404,V (Johnson),11566.66667,233.33333330000002,-233.33333330000002,0.17525773195876287,0.03,-0.03,0.55,0.02,-0.02
3217,3218,UZ For c,Eclipse Timing Variations,2,0.00026248757774236637,91.25,-91.25,03h35m28.64s,53.869338,-25d44m21.8s,-25.739395000000002,0.13379052559849072,137.75,-137.75,0.6998445595854923,V (Johnson),20433.33333,366.6666667,-366.6666667,0.17525773195876287,0.04,-0.04,0.39,0.025,-0.025
3218,3219,V0391 Peg b,Pulsation Timing Variations,1,0.0001602615490748946,44.0,-44.0,22h04m12.11s,331.05044,+26d25m07.9s,26.41886,0.16439031681376143,180.0,-180.0,0.7108808290155441,V (Johnson),29300.0,500.0,-500.0,0.12371134020618559,0.05,-0.05,0.23,0.03,-0.03
3219,3220,V830 Tau b,Radial Velocity,1,6.629169548124298e-07,0.05,-0.05,04h33m10.03s,68.291803,+24d33m43.4s,24.56205,0.015039797382305552,3.0,-3.0,0.7934974093264248,V (Johnson),4250.0,50.0,-50.0,0.2525773195876289,0.05,-0.05,2.0,0.2,-0.2
3220,3221,VHS J125601.92-125723.9 b,Imaging,1,4.978447198846093e-07,0.02500025,-0.02500025,12h56m02.15s,194.008964,-12d57m21.7s,-12.956031,0.0011168923793573805,1.0,-1.0,0.8761139896373057,V (Johnson),2620.0,140.0,-140.0,0.012886597938144334,0.02,-0.01,1.735,0.11,-0.115
3221,3222,WASP-1 b,Transit,1,3.3277248495678866e-07,5e-07,-5e-07,00h20m40.07s,5.166978,+31d59m24.0s,31.989990000000002,0.04764034417703626,27.0,-27.0,0.5668393782383419,V (Johnson),3647.5,120.0,-133.3333333,0.3144329896907217,0.05,-0.07,1.47,0.02,-0.03
3222,3223,WASP-10 b,Transit,1,4.1124045853453374e-07,1.12e-05,-1.12e-05,23h15m58.30s,348.992912,+31d27m46.3s,31.462852,0.01021444569066671,20.0,-20.0,0.6139896373056994,V (Johnson),4675.0,100.0,-126.66666670000001,0.18814432989690724,0.04,-0.085,0.7,0.01,-0.033333333
3223,3224,WASP-100 b,Transit,1,3.778998279832728e-07,8e-06,-8e-06,04h35m50.33s,68.959728,-64d01m37.3s,-64.027039,0.02512203628664472,25.0,-25.0,0.6036269430051813,V (Johnson),6900.0,120.0,-120.0,0.3994845360824743,0.1,-0.1,0.995,0.025,-0.036666667
3224,3225,WASP-101 b,Transit,1,4.787692812914227e-07,4e-06,-4e-06,06h33m24.26s,98.351102,-23d29m10.4s,-23.48621,0.040029626870853575,30.0,-30.0,0.5932642487046632,V (Johnson),6400.0,110.0,-110.0,0.3402061855670104,0.07,-0.07,1.29,0.04,-0.04
3225,3226,WASP-103 b,Transit,1,1.1436105758537909e-07,1.9e-05,-1.9e-05,16h37m15.57s,249.31486800000002,+07d11m00.1s,7.183352,0.054937217466831584,35.0,-35.0,0.582901554404145,V (Johnson),6110.0,160.0,-160.0,0.309278350515464,0.04,-0.04,1.44,0.05,-0.03
3226,3227,WASP-104 b,Transit,1,2.2804211379244573e-07,1.8e-06,-3.6e-06,10h42m24.58s,160.602432,+07d26m06.1s,7.435026,0.01645209543839497,10.0,-10.0,0.5321243523316062,V (Johnson),5475.0,127.0,-127.0,0.2731958762886599,0.05,-0.05,0.96,0.03,-0.03
3227,3228,WASP-106 b,Transit,1,1.260138195109926e-06,1e-05,-1e-05,11h05m43.14s,166.429747,-05d04m45.9s,-5.0794120000000005,0.0329289060927715,21.0,-21.0,0.5367875647668394,V (Johnson),6055.0,136.0,-136.0,0.30154639175257736,0.05,-0.05,1.39,0.05,-0.03
3228,3229,WASP-11 b,Transit,1,4.975025280995355e-07,6.5e-06,-6.5e-06,03h09m28.55s,47.368964,+30d40m24.9s,30.673594,0.013945266388836254,4.2,-4.2,0.5569948186528497,V (Johnson),4980.0,60.0,-138.0,0.20876288659793815,0.03,-0.06,0.79,0.02,-0.075
3229,3230,WASP-113 b,Transit,1,6.097893856591416e-07,4.2e-06,-4.2e-06,14h59m29.47s,224.872776,+46d57m36.4s,46.960117,0.04199115195267859,70.0,-70.0,0.5658549222797926,V (Johnson),5890.0,140.0,-140.0,0.33505154639175266,0.07,-0.07,1.61,0.09,-0.12
3230,3231,WASP-114 b,Transit,1,1.9973534631743184e-07,1.2e-06,-9.1e-07,21h50m39.46s,327.664437,+10d27m48.5s,10.463482,0.0537603024200904,80.0,-80.0,0.6162176165803108,V (Johnson),5940.0,140.0,-140.0,0.32731958762886604,0.05,-0.05,1.43,0.06,-0.06
3231,3232,WASP-117 b,Transit,1,1.3604032648489224e-06,0.00055,-0.00055,02h27m06.10s,36.775432,-50d17m04.3s,-50.284519,0.0462868918732839,54.5,-54.5,0.48186528497409326,V (Johnson),6038.0,88.0,-88.0,0.28608247422680416,0.03,-0.03,1.17,0.07,-0.06
3232,3233,WASP-119 b,Transit,1,3.300114712238515e-07,1e-05,-1e-05,03h43m44.03s,55.933441,-65d11m37.9s,-65.193855,0.038813481326477405,29.0,-29.0,0.5880829015544041,V (Johnson),5650.0,100.0,-100.0,0.2577319587628866,0.06,-0.06,1.2,0.1,-0.1
3233,3234,WASP-12 b,Transit,1,1.370844825252637e-07,3e-06,-3e-06,06h30m32.79s,97.63664,+29d40m20.2s,29.672290999999998,0.044933439569531546,25.0,-25.0,0.5616580310880829,V (Johnson),6300.0,200.0,-110.0,0.34278350515463923,0.14,-0.06,1.57,0.07,-0.105
3234,3235,WASP-120 b,Transit,1,4.822690895540877e-07,4.3e-06,-4.3e-06,04h10m27.85s,62.616051,-45d53m53.6s,-45.89822,0.05105339781258569,21.0,-21.0,0.5259067357512953,V (Johnson),6450.0,120.0,-120.0,0.35309278350515466,0.06,-0.06,1.87,0.11,-0.11
3235,3236,WASP-121 b,Transit,1,1.6222181160473132e-07,2e-07,-2.5e-07,07h10m24.07s,107.600275,-39d05m50.6s,-39.097393,0.031398916532007964,90.0,-90.0,0.4968911917098446,V (Johnson),6459.0,140.0,-140.0,0.34278350515463923,0.08,-0.08,1.46,0.03,-0.03
3236,3237,WASP-123 b,Transit,1,3.954705405303651e-07,2.3e-06,-2.3e-06,19h17m54.88s,289.47867599999995,-32d51m40.1s,-32.861129999999996,0.024808192270257354,11.0,-11.0,0.5310880829015543,V (Johnson),5740.0,130.0,-130.0,0.29639175257731964,0.06,-0.06,1.28,0.05,-0.05
3237,3238,WASP-124 b,Transit,1,4.4958133572326783e-07,1e-06,-1e-06,22h10m51.44s,332.714323,-30d44m58.8s,-30.749671999999997,0.050582631793889214,11.0,-11.0,0.6139896373056994,V (Johnson),6050.0,100.0,-100.0,0.27061855670103097,0.05,-0.05,1.02,0.02,-0.02
3238,3239,WASP-126 b,Transit,1,4.380950342106816e-07,1e-05,-1e-05,04h13m29.73s,63.373865,-69d13m36.5s,-69.226807,0.027162022363739716,15.0,-15.0,0.5155440414507771,V (Johnson),5800.0,100.0,-100.0,0.28350515463917536,0.06,-0.06,1.27,0.1,-0.05
3239,3240,WASP-129 b,Transit,1,7.749916137392623e-07,4e-06,-4e-06,11h45m11.75s,176.29896499999998,-42d03m50.1s,-42.063927,0.028574320419829134,7.0,-7.0,0.5932642487046632,V (Johnson),5900.0,100.0,-100.0,0.2525773195876289,0.03,-0.03,0.9,0.02,-0.02
3240,3241,WASP-13 b,Transit,1,5.838773647892261e-07,1.3000000000000001e-05,-1.3000000000000001e-05,09h20m24.71s,140.102976,+33d52m56.8s,33.882439,0.017864393494484387,18.0,-18.0,0.4958549222797927,V (Johnson),5826.0,100.0,-100.0,0.27577319587628873,0.05,-0.055,1.56,0.04,-0.035
3241,3242,WASP-133 b,Transit,1,2.8571462135837166e-07,1e-06,-1e-06,20h58m18.09s,314.575373,-35d47m47.6s,-35.796555,0.06399946332673868,21.0,-21.0,0.6243523316062176,V (Johnson),5700.0,100.0,-100.0,0.29381443298969073,0.08,-0.08,1.44,0.05,-0.05
3242,3243,WASP-135 b,Transit,1,1.7954426387476633e-07,8e-07,-8e-07,17h49m08.39s,267.28497400000003,+29d52m44.8s,29.879107,0.03492966167223151,45.0,-45.0,0.644041450777202,V (Johnson),5675.0,60.0,-60.0,0.24742268041237117,0.06,-0.06,0.96,0.05,-0.05
3243,3244,WASP-14 b,Transit,1,2.9493777215790567e-07,1e-05,-1e-05,14h33m06.35s,218.276477,+21d53m41.0s,21.894714,0.018452851017854977,20.0,-20.0,0.461139896373057,V (Johnson),6475.0,100.0,-86.66666667,0.30670103092783507,0.13,-0.08,1.31,0.07,-0.05
3244,3245,WASP-15 b,Transit,1,5.015560760951085e-07,2.8e-06,-2.8e-06,13h55m42.71s,208.92793899999998,-32d09m34.6s,-32.159607,0.025514341298302063,30.0,-30.0,0.5259067357512953,V (Johnson),6300.0,100.0,-113.33333329999999,0.2989690721649485,0.12,-0.1,1.48,0.07,-0.05
3245,3246,WASP-157 b,Transit,1,5.288923641060089e-07,4e-06,-4e-06,13h26m37.25s,201.655192,-08d19m03.2s,-8.31756,0.032575831578749145,40.0,-40.0,0.6248704663212435,V (Johnson),5838.0,140.0,-140.0,0.3195876288659794,0.12,-0.12,1.13,0.05,-0.05
3246,3247,WASP-16 b,Transit,1,4.147800887155017e-07,1.4599999999999999e-05,-1.31e-05,14h18m43.93s,214.683032,-20d16m31.7s,-20.275484,0.03963732185919623,50.0,-50.0,0.5909326424870467,V (Johnson),5700.0,150.0,-127.5,0.2577319587628866,0.13,-0.10333333300000001,0.95,0.06,-0.05
3247,3248,WASP-17 b,Transit,1,4.992788294914699e-07,7.2e-06,-7.3e-06,15h59m50.95s,239.962306,-28d03m42.2s,-28.061733,0.04669881213964332,60.0,-60.0,0.5569948186528497,V (Johnson),6550.0,100.0,-115.0,0.3041237113402062,0.12,-0.08666666699999999,1.38,0.2,-0.05
3248,3249,WASP-18 b,Transit,1,1.1654064528369449e-07,8.7e-07,-8.7e-07,01h37m25.03s,24.354311,-45d40m40.4s,-45.677887,0.012037487098068799,11.77,-15.14,0.4379792746113989,V (Johnson),6400.0,100.0,-102.5,0.3247422680412372,0.07,-0.07,1.23,0.05,-0.05
3249,3250,WASP-19 b,Transit,1,9.563475598283204e-08,3e-07,-3e-07,09h53m40.08s,148.417002,-45d39m33.1s,-45.659191,0.029045086438525606,80.0,-60.0,0.6082901554404144,V (Johnson),5460.0,90.0,-90.0,0.23711340206185566,0.04,-0.04,1.02,0.01,-0.01
3250,3251,WASP-2 b,Transit,1,2.823999637829387e-07,1.8e-06,-1.8e-06,20h30m54.13s,307.725542,+06d25m46.3s,6.429536,0.019159000045899686,30.0,-30.0,0.5715025906735751,V (Johnson),5200.0,200.0,-200.0,0.22422680412371135,0.12,-0.12,0.84,0.06,-0.07
3251,3252,WASP-20 b,Transit,1,6.587564616100488e-07,3.3e-06,-3.3e-06,00h20m38.53s,5.160558999999999,-23d56m08.6s,-23.935728,0.024337426251560882,20.0,-20.0,0.5093264248704663,V (Johnson),5940.0,100.0,-100.0,0.3041237113402062,0.04,-0.04,1.39,0.04,-0.04
3252,3253,WASP-21 b,Transit,1,5.796953099427413e-07,1.9e-05,-2.4e-05,23h09m58.25s,347.492721,+18d23m45.9s,18.396085999999997,0.02810355440113266,50.0,-30.0,0.5559585492227979,V (Johnson),5800.0,100.0,-100.0,0.22422680412371135,0.08,-0.08,1.14,0.05,-0.05
3253,3254,WASP-22 b,Transit,1,4.7151019079026577e-07,7e-07,-7e-07,03h31m16.33s,52.818043,-23d49m10.9s,-23.819702,0.03492966167223151,43.0,-27.0,0.577720207253886,V (Johnson),6153.0,50.0,-50.0,0.31701030927835055,0.07,-0.03,1.25,0.03,-0.03
3254,3255,WASP-23 b,Transit,1,3.909204582820472e-07,1.1e-06,-1.3e-06,06h44m30.62s,101.127587,-42d45m42.6s,-42.761826,0.033458517863805035,36.0,-24.0,0.5597409326424869,V (Johnson),5150.0,100.0,-68.0,0.19587628865979384,0.13,-0.034,0.77,0.05,-0.03
3255,3256,WASP-24 b,Transit,1,3.08288514789549e-07,2e-06,-2e-06,15h08m51.74s,227.21558599999997,+02d20m35.9s,2.3433040000000003,0.031987374055378555,29.0,-21.0,0.541761658031088,V (Johnson),6075.0,100.0,-86.0,0.2989690721649485,0.03,-0.038,1.33,0.03,-0.03
3256,3257,WASP-25 b,Transit,1,5.033039391305251e-07,5e-06,-5e-06,13h01m26.37s,195.359879,-27d31m19.9s,-27.5222,0.030516230246952082,22.0,-18.0,0.5715025906735751,V (Johnson),5703.0,100.0,-104.0,0.2525773195876289,0.03,-0.042,0.92,0.04,-0.03
3257,3258,WASP-26 b,Transit,1,3.6519097851029024e-07,6.7e-06,-6.7e-06,00h18m24.70s,4.6028970000000005,-15d16m02.3s,-15.267304999999999,0.029045086438525606,15.0,-15.0,0.5753886010362694,V (Johnson),5939.0,100.0,-122.0,0.28092783505154645,0.03,-0.046,1.3,0.06,-0.03
3258,3259,WASP-28 b,Transit,1,4.545375001684124e-07,6e-06,-6e-06,23h34m27.88s,353.616152,-01d34m48.2s,-1.580064,0.0478757271863845,70.0,-70.0,0.5792746113989636,V (Johnson),6150.0,140.0,-140.0,0.2577319587628866,0.05,-0.05,1.09,0.03,-0.03
3259,3260,WASP-29 b,Transit,1,5.249343503581983e-07,4e-06,-4e-06,23h51m31.09s,357.87953799999997,-39d54m24.2s,-39.906719,0.007860615597184348,56.66666667,-56.66666667,0.5396373056994819,V (Johnson),4800.0,150.0,-139.25,0.20618556701030927,0.03,-0.0475,0.81,0.04,-0.0275
3260,3261,WASP-3 b,Transit,1,2.4056557970148097e-07,2e-06,-2e-06,18h34m31.63s,278.631793,+35d39m41.5s,35.661533,0.025514341298302063,43.33333333,-43.33333333,0.5,V (Johnson),6400.0,100.0,-138.5,0.3144329896907217,0.11,-0.045,1.31,0.12,-0.025
3261,3262,WASP-31 b,Transit,1,4.5413744536892087e-07,5e-06,-5e-06,11h17m45.37s,169.439021,-19d03m17.2s,-19.054773,0.04199115195267859,30.0,-30.0,0.5621761658031087,V (Johnson),6302.0,102.0,-137.75,0.29381443298969073,0.03,-0.0425,1.25,0.03,-0.0225
3262,3263,WASP-32 b,Transit,1,3.599935263909147e-07,8e-06,-8e-06,00h15m50.80s,3.961682,+01d12m01.6s,1.200451,0.027641026787763378,21.31,-23.065,0.5414507772020726,V (Johnson),6100.0,100.0,-137.0,0.2783505154639176,0.03,-0.04,1.11,0.05,-0.02
3263,3264,WASP-33 b,Transit,1,1.5467953753841193e-07,1.2e-06,-1.2e-06,02h26m51.06s,36.712746,+37d33m01.7s,37.550484000000004,0.013290901622848158,12.62,-16.13,0.37782383419689125,V (Johnson),7430.0,100.0,-136.25,0.38144329896907225,0.03,-0.0375,1.44,0.03,-0.0175
3264,3265,WASP-34 b,Transit,1,5.79037255140044e-07,4.5e-06,-4.5e-06,11h01m35.89s,165.399561,-23d51m38.3s,-23.860636,0.013745190830890253,15.0,-15.0,0.49481865284974097,V (Johnson),5700.0,100.0,-135.5,0.25515463917525777,0.07,-0.035,0.93,0.12,-0.015
3265,3266,WASP-35 b,Transit,1,4.2066695180234775e-07,2e-06,-2e-06,05h04m19.63s,76.08178199999999,-06d13m47.4s,-6.229821,0.033164289102119736,67.5,-67.5,0.5264248704663211,V (Johnson),5990.0,90.0,-134.75,0.27061855670103097,0.03,-0.0325,1.09,0.03,-0.0125
3266,3267,WASP-36 b,Transit,1,1.9817255999664353e-07,2.4e-07,-2.4e-07,08h46m19.30s,131.580405,-08d01m37.0s,-8.026946,0.05258338737334922,120.0,-120.0,0.5703108808290156,V (Johnson),5959.0,134.0,-134.0,0.2731958762886599,0.03,-0.03,0.98,0.01,-0.01
3267,3268,WASP-37 b,Transit,1,4.776387333321696e-07,1.1e-05,-1.1e-05,14h47m46.56s,221.94398700000002,+01d03m53.9s,1.064966,0.039990396373218585,36.0,-36.0,0.6141968911917098,V (Johnson),5800.0,150.0,-109.0,0.23453608247422683,0.12,-0.025,1.0,0.05,-0.0225
3268,3269,WASP-38 b,Transit,1,9.28919012912164e-07,4.5e-05,-4.2e-05,16h15m50.36s,243.95984500000003,+10d01m57.2s,10.032566000000001,0.012568275784149072,20.0,-20.0,0.44544041450777205,V (Johnson),6150.0,80.0,-84.0,0.3041237113402062,0.04,-0.02,1.33,0.03,-0.035
3269,3270,WASP-39 b,Transit,1,5.430894190769351e-07,9e-06,-9e-06,14h29m18.41s,217.326702,-03d26m40.3s,-3.4445339999999995,0.026691256345043244,80.0,-80.0,0.583419689119171,V (Johnson),5400.0,150.0,-59.0,0.23453608247422683,0.03,-0.015,0.9,0.02,-0.0475
3270,3271,WASP-4 b,Transit,1,1.708940048631728e-07,3.1e-07,-3.1e-07,23h34m15.08s,353.562841,-42d03m41.1s,-42.061428,0.03492966167223151,50.0,-50.0,0.6036269430051813,V (Johnson),5436.0,34.0,-34.0,0.22422680412371135,0.01,-0.01,0.92,0.06,-0.06
3271,3272,WASP-41 b,Transit,2,4.0571202010967565e-07,9e-07,-9e-07,12h42m28.50s,190.618736,-30d38m23.5s,-30.639870000000002,0.02080668111133734,60.0,-60.0,0.5569948186528497,V (Johnson),5545.0,33.0,-33.0,0.23453608247422683,0.07,-0.07,0.87,0.03,-0.03
3272,3273,WASP-41 c,Radial Velocity,2,5.765880807397487e-05,2.0,-2.0,12h42m28.50s,190.618736,-30d38m23.5s,-30.639870000000002,0.02080668111133734,60.0,-60.0,0.5569948186528497,V (Johnson),5545.0,33.0,-33.0,0.23453608247422683,0.07,-0.07,0.87,0.03,-0.03
3273,3274,WASP-42 b,Transit,1,6.699966672291661e-07,1.1e-06,-1.1e-06,12h51m55.57s,192.98154499999998,-42d04m25.0s,-42.073608,0.018452851017854977,40.0,-40.0,0.6072538860103627,V (Johnson),5315.0,79.0,-79.0,0.23969072164948454,0.06,-0.06,0.89,0.03,-0.03
3274,3275,WASP-43 b,Transit,1,9.90094135590105e-08,1e-06,-1e-06,10h19m38.01s,154.90837199999999,-09d48m22.6s,-9.806275999999999,0.00903753064392553,20.0,-20.0,0.5984455958549223,V (Johnson),4400.0,200.0,-76.6,0.14432989690721648,0.05,-0.06333333299999999,0.6,0.04,-0.026666667
3275,3276,WASP-44 b,Transit,1,3.196024162999931e-07,8.7e-06,-8.7e-06,00h15m36.76s,3.903165,-11d56m17.2s,-11.938115,0.012568275784149072,22.5,-22.5,0.6243523316062176,V (Johnson),5410.0,150.0,-74.2,0.23969072164948454,0.03,-0.066666667,0.93,0.07,-0.023333332999999998
3276,3277,WASP-45 b,Transit,1,4.158068147556566e-07,4.9e-06,-4.9e-06,00h20m57.00s,5.237497,-35d59m53.7s,-35.998259999999995,0.016099020924372615,25.0,-25.0,0.577720207253886,V (Johnson),5100.0,122.33333329999999,-71.8,0.22680412371134023,0.07,-0.07,0.92,0.02,-0.02
